word,freq,log.freq,lemmafreq,log.lemmafreq,pos,syllable.count
alvó,3107,8.041412909393047,3801,8.24301946898925,ADJ,2
holló,3106,8.041091003708633,4017,8.298290634359283,NOUN,2
mell,3105,8.040768994367578,24061,10.088347551424729,NOUN,1
elemző,3104,8.04044688130311,16038,9.682716185366974,NOUN,3
komáromi,3102,8.039802343736485,3137,8.051022208190679,ADJ,4
lelkiismereti,3102,8.039802343736485,3103,8.04012466444838,ADJ,6
döntéshozatal,3100,8.039157390473237,9472,9.156095357123787,NOUN,5
ábrázolás,3100,8.039157390473237,14234,9.563388747859216,NOUN,4
impozáns,3099,8.038834757787749,3525,8.16763571524637,ADJ,3
festés,3099,8.038834757787749,8550,9.053686561930807,NOUN,2
környezetkímélő,3095,8.037543185118697,3522,8.166784289056151,ADJ,6
szükséglet,3094,8.037220031133012,27437,10.219647746416857,NOUN,3
prostitúció,3093,8.03689677268507,5003,8.517793011488205,NOUN,5
Írország,3092,8.036573409707312,6021,8.703008637464448,NOUN,3
bronz,3091,8.036249942132116,4404,8.390268497842571,NOUN,1
pusztai,3087,8.034955024502159,3351,8.11701408773731,ADJ,3
önnön,3086,8.034631032923107,3086,8.034631032923107,NOUN,2
angolszász,3086,8.034631032923107,3291,8.098946748943339,ADJ,3
re,3086,8.034631032923107,4861,8.488999457045455,NOUN,1
bors,3085,8.034306936339489,8215,9.01371703047137,NOUN,1
érdekképviselet,3084,8.03398273468322,18615,9.831722986306817,NOUN,6
citrom,3084,8.03398273468322,5139,8.54461378699223,NOUN,2
panzió,3084,8.03398273468322,6325,8.752265313595721,NOUN,3
nyugalmazott,3082,8.033334015880062,3084,8.03398273468322,ADJ,4
nádor,3079,8.0323601479245,3755,8.230843564198235,NOUN,2
sebészeti,3078,8.032035314398824,3078,8.032035314398824,ADJ,4
szintetikus,3076,8.031385330625534,3280,8.09559870137819,ADJ,4
felületű,3076,8.031385330625534,3150,8.055157731819678,ADJ,4
erkély,3076,8.031385330625534,7375,8.905851181208021,NOUN,2
öregember,3075,8.031060180240619,4145,8.329658067569396,NOUN,4
hozzáértő,3075,8.031060180240619,4637,8.441822884391462,ADJ,4
megerősített,3067,8.028455164114252,3097,8.038189179973203,ADJ,5
részesedés,3067,8.028455164114252,18561,9.828817884199099,NOUN,4
túlnyomórészt,3067,8.028455164114252,3067,8.028455164114252,ADV,4
krisztusi,3067,8.028455164114252,3173,8.062432791583195,ADJ,3
világháló,3063,8.027150106832774,10465,9.2557916348801,NOUN,4
merőleges,3063,8.027150106832774,5864,8.676587243566487,ADJ,4
raktár,3063,8.027150106832774,14957,9.612934696659327,NOUN,2
ígéretes,3063,8.027150106832774,4960,8.509161019718974,ADJ,4
rajt,3062,8.026823576217629,17641,9.777981017296407,NOUN,1
buddhista,3061,8.026496938945412,4082,8.31434234336979,ADJ,3
részletezett,3061,8.026496938945412,3951,8.281723990411392,ADJ,4
direkt,3060,8.026170194946426,10790,9.28637505825218,ADV,2
elefánt,3060,8.026170194946426,6769,8.820108644508608,NOUN,3
rendelkezési,3058,8.025516386489008,3085,8.034306936339489,ADJ,5
útlevél,3057,8.025189321890835,9438,9.152499372286332,NOUN,3
szakközépiskolai,3056,8.024862150286411,3071,8.029758520440822,ADJ,7
szállodai,3056,8.024862150286411,3058,8.025516386489008,ADJ,4
akaratlanul,3054,8.024207485778577,3054,8.024207485778577,ADV,5
igényű,3053,8.023879992734878,3088,8.035278911144667,ADJ,3
állambiztonsági,3051,8.02322468471667,3106,8.041091003708633,ADJ,6
hathatós,3051,8.02322468471667,4254,8.355614995760183,ADJ,3
gyógyszertár,3047,8.021912778985708,9716,9.181529290122063,NOUN,3
tanácsadói,3046,8.021584533455107,3073,8.030409562130485,ADJ,5
keverék,3046,8.021584533455107,10931,9.299358068293836,NOUN,3
ezeréves,3044,8.020927718981577,3062,8.026823576217629,ADJ,4
méltányos,3043,8.02059914989697,7299,8.895492631451633,ADJ,3
mínusz,3041,8.019941687677365,4147,8.330140460246382,ADJ,2
ügyeletes,3040,8.019612794400267,4139,8.328209491748732,ADJ,4
üzletember,3040,8.019612794400267,6990,8.852235835227855,NOUN,4
játékvezető,3039,8.019283792916793,6107,8.717190933223135,NOUN,5
szuverén,3039,8.019283792916793,3187,8.066835314417336,ADJ,3
hallgatás,3038,8.018954683155718,8434,9.040026434306505,NOUN,3
Ószövetség,3038,8.018954683155718,3438,8.142645185942795,NOUN,4
ütközés,3037,8.01862546504575,8313,9.025575833531088,NOUN,3
vitamin,3037,8.01862546504575,10209,9.231024963169016,NOUN,3
valahova,3036,8.01829613851552,3036,8.01829613851552,ADV,4
ajánló,3032,8.016977746762262,4487,8.408939605975984,ADJ,3
fiatalos,3031,8.016647877057803,3728,8.223627175805483,ADJ,4
beteges,3030,8.016317898503415,3887,8.265392930852224,ADJ,3
légköri,3030,8.016317898503415,3046,8.021584533455107,ADJ,3
nyilvántartó,3029,8.015987811027237,3428,8.13973227971767,ADJ,4
kiszemelt,3027,8.01532730902172,3219,8.076826031298808,ADJ,3
sorsú,3026,8.014996894348302,3072,8.030084094267563,ADJ,2
öngyilkosság,3026,8.014996894348302,10132,9.223454011121566,NOUN,4
agresszió,3024,8.014335737299424,5717,8.651199471263972,NOUN,4
jegyzék,3023,8.014004994779459,15771,9.665928089487558,NOUN,2
égbolt,3023,8.014004994779459,5437,8.600982717145921,NOUN,2
néhai,3023,8.014004994779459,3043,8.02059914989697,ADJ,3
odakint,3023,8.014004994779459,3023,8.014004994779459,ADV,3
tetszetős,3022,8.013674142832684,3941,8.279189777195004,ADJ,3
kerekasztal,3022,8.013674142832684,3688,8.212839584676484,NOUN,4
várakozó,3022,8.013674142832684,4275,8.360539381370861,ADJ,4
szembetűnő,3022,8.013674142832684,5483,8.609407675404048,ADJ,4
kormányváltás,3022,8.013674142832684,4927,8.502485562543963,NOUN,4
elbeszélés,3021,8.013343181386672,10652,9.273502946933823,NOUN,4
horizontális,3020,8.013012110368916,3593,8.186742787113518,ADJ,5
valuta,3019,8.012680929706839,7877,8.971702399703325,NOUN,3
újfent,3019,8.012680929706839,3019,8.012680929706839,ADV,2
egyesített,3017,8.012018239159062,3031,8.016647877057803,ADJ,4
délután,3016,8.011686729127847,58526,10.977226378928215,NOUN,3
kívül,3013,8.0106915391303,228836,12.340760868768065,ADV,2
rizs,3012,8.010359588919783,6975,8.850087606689566,NOUN,1
makrogazdasági,3012,8.010359588919783,3012,8.010359588919783,ADJ,6
stadion,3012,8.010359588919783,7169,8.877521453852872,NOUN,3
előreláthatólag,3010,8.009695357742922,3010,8.009695357742922,ADV,7
figyelő,3010,8.009695357742922,5077,8.532475814947395,ADJ,3
seb,3009,8.009363076630045,16927,9.736665259189097,NOUN,1
csirke,3008,8.00903068506973,7208,8.882946799288174,NOUN,2
dunaújvárosi,3008,8.00903068506973,3026,8.014996894348302,ADJ,6
mily,3007,8.008698182988528,6368,8.75904072752422,ADV,1
csupasz,3006,8.00836557031292,3648,8.201934351194222,ADJ,2
esélyes,3006,8.00836557031292,5299,8.575273402492762,ADJ,3
elővásárlási,3005,8.008032846969307,3005,8.008032846969307,ADJ,6
depressziós,3004,8.007700012884026,3539,8.171599480345463,ADJ,4
belül,3003,8.00736706798333,321303,12.68013988212852,ADV,2
vizsgaidőszak,3003,8.00736706798333,6922,8.84246002419529,NOUN,5
szatmári,3002,8.007034012193408,3020,8.013012110368916,ADJ,3
középszintű,3000,8.006367567650246,3021,8.013343181386672,ADJ,4
keresztbe,2998,8.005700678662542,2998,8.005700678662542,ADV,3
vonás,2998,8.005700678662542,21339,9.968291663401624,NOUN,2
megtakarítás,2998,8.005700678662542,13711,9.525953709356655,NOUN,5
egyedileg,2995,8.00469951054955,2995,8.00469951054955,ADV,4
éltető,2995,8.00469951054955,3322,8.10832229017324,ADJ,3
bizánci,2994,8.004365564979574,3292,8.09925056179696,ADJ,3
testi-lelki,2994,8.004365564979574,2996,8.005033344637111,ADJ,4
távközlés,2993,8.0040315078527,18089,9.803059297701635,NOUN,3
labdarúgás,2992,8.003697339094368,5104,8.537779825024625,NOUN,4
valótlan,2992,8.003697339094368,5278,8.57130251706327,ADJ,3
világháborús,2992,8.003697339094368,2997,8.005367067316664,ADJ,5
érvelés,2991,8.003363058629947,9350,9.143131622282732,NOUN,3
következmény,2991,8.003363058629947,71565,11.178361406618317,NOUN,4
főzés,2989,8.002694162283937,7089,8.866299565855018,NOUN,2
aluli,2988,8.002359546252707,4845,8.485702524324866,ADJ,3
katonaság,2988,8.002359546252707,4663,8.44741429680832,NOUN,4
diagnózis,2987,8.00202481821611,6637,8.800415333145924,NOUN,4
jogalkotás,2987,8.00202481821611,8962,9.100748695346088,NOUN,4
késedelmes,2986,8.001689978099135,3970,8.286521373681236,ADJ,4
kétnyelvű,2983,8.000684784514748,3738,8.226305988015508,ADJ,3
érzékenység,2982,8.000349495324684,11442,9.345046074828474,NOUN,4
rohamos,2979,7.999342952713282,7515,8.924656302187074,ADJ,3
földgáz,2979,7.999342952713282,4311,8.368925174747135,NOUN,2
megmagyarázhatatlan,2979,7.999342952713282,3743,8.22764270790443,ADJ,7
éspedig,2979,7.999342952713282,2979,7.999342952713282,CONJ,3
Áron,2978,7.999007213243955,4223,8.348301054933943,NOUN,2
algoritmus,2978,7.999007213243955,8088,8.998136760700307,NOUN,4
júliusi,2977,7.998671361015776,3068,8.028781162487148,ADJ,4
merénylet,2977,7.998671361015776,6246,8.739696537843024,NOUN,3
kozmetikai,2977,7.998671361015776,2977,7.998671361015776,ADJ,5
korlátolt,2977,7.998671361015776,3121,8.045908742270779,ADJ,3
Ági,2976,7.998335395952982,4004,8.295049140435111,NOUN,2
ismerkedés,2975,7.99799931797973,5140,8.544808358449211,NOUN,4
köbméter,2975,7.99799931797973,5162,8.54907938027856,NOUN,3
vasútvonal,2975,7.99799931797973,5616,8.633374945705647,NOUN,4
paradox,2974,7.9976631270201,3111,8.042699496897637,ADJ,3
kézirat,2973,7.997326822998097,10153,9.225524507301223,NOUN,3
templomi,2973,7.997326822998097,2982,8.000349495324684,ADJ,3
vadonatúj,2972,7.99699040583765,3083,8.03365842788615,ADJ,4
hétköznap,2970,7.996317231796746,16228,9.694493424326337,ADV,3
mulasztás,2969,7.99598047476376,11951,9.388570235866881,NOUN,3
óceán,2968,7.995643604287271,7486,8.920789888464375,NOUN,3
elvesztett,2968,7.995643604287271,3003,8.00736706798333,ADJ,3
megoldhatatlan,2967,7.995306620290822,3939,8.278682162970906,ADJ,5
kávéház,2963,7.993957547573565,8333,9.027978814382207,NOUN,3
szállító,2962,7.993619994827744,16718,9.7242412622591,NOUN,3
front,2962,7.993619994827744,9036,9.108971877587894,NOUN,1
ragadozó,2962,7.993619994827744,5188,8.554103545436334,ADJ,4
fekvésű,2961,7.993282328101591,2983,8.000684784514748,ADJ,3
parti,2960,7.992944547318106,10849,9.29182818882245,NOUN,2
időközi,2959,7.99260665240021,2963,7.993957547573565,ADJ,4
klíma,2959,7.99260665240021,6419,8.767017621311778,NOUN,2
előirányzott,2959,7.99260665240021,3309,8.104401307921613,ADJ,5
alkalmazkodó,2959,7.99260665240021,3245,8.08487062913819,ADJ,5
életképes,2959,7.99260665240021,5810,8.667335849845957,ADJ,4
együttlét,2958,7.992268643270745,6955,8.847216104357543,NOUN,3
kiszabott,2958,7.992268643270745,2974,7.9976631270201,ADJ,3
szerviz,2955,7.991253929840199,5828,8.670429167315095,NOUN,2
kisegítő,2955,7.991253929840199,3582,8.183676582620658,ADJ,4
feliratú,2954,7.9909154630913255,2998,8.005700678662542,ADJ,4
bentlakásos,2953,7.990576881743923,2964,7.994294986415977,ADJ,4
tengerparti,2953,7.990576881743923,2957,7.9919305198524775,ADJ,4
észrevétel,2951,7.989899374942939,42655,10.660899779342795,NOUN,4
éber,2950,7.989560449333865,4916,8.500250470685925,ADJ,2
magyaros,2949,7.989221408815276,3474,8.153061946801051,ADJ,3
romboló,2946,7.988203597022576,3330,8.110727582974489,ADJ,3
kívülálló,2946,7.988203597022576,6188,8.730367211692958,NOUN,4
szociológus,2945,7.987864096085687,5354,8.585599224080298,NOUN,5
városvezetés,2943,7.987184748233473,4044,8.304989580140361,NOUN,5
magabiztos,2943,7.987184748233473,6478,8.776167099731275,ADJ,4
kivitelű,2942,7.9868449011613825,3006,8.00836557031292,ADJ,4
vívott,2942,7.9868449011613825,2948,7.988882253309227,ADJ,2
határérték,2941,7.9865049385539955,10767,9.284241179815718,NOUN,4
tömegpusztító,2938,7.9854843567338225,2944,7.987524479848767,ADJ,5
telített,2938,7.9854843567338225,4472,8.405591014834934,ADJ,3
ugyanilyen,2938,7.9854843567338225,9162,9.122819774446688,ADJ,4
gondolkodásmód,2937,7.98514393119862,9058,9.111403624116159,NOUN,5
kedvű,2936,7.984803389734406,2988,8.002359546252707,ADJ,2
angliai,2935,7.984462732262196,2959,7.99260665240021,ADJ,4
ellenőr,2935,7.984462732262196,10867,9.293485953062852,NOUN,3
Újpest,2934,7.984121958702927,5354,8.585599224080298,NOUN,2
ügylet,2931,7.983098940710892,11794,9.37534620656045,NOUN,2
bírálat,2931,7.983098940710892,14036,9.549380736703105,NOUN,3
hazafias,2931,7.983098940710892,3218,8.076515327552329,ADJ,4
férfias,2931,7.983098940710892,4096,8.317766166719343,ADJ,3
pusztulás,2930,7.982757702011113,12286,9.416215681723873,NOUN,3
konszolidált,2929,7.982416346827733,3178,8.064007347096661,ADJ,4
bájos,2929,7.982416346827733,3636,8.19863945529737,ADJ,2
kapus,2929,7.982416346827733,5749,8.656781205623291,NOUN,2
lexikon,2928,7.982074875081202,6555,8.7879833961978,NOUN,3
tisztítás,2928,7.982074875081202,11862,9.381095292398673,NOUN,3
menekülés,2928,7.982074875081202,7135,8.872767529910936,NOUN,4
kalkuláció,2927,7.9817332866918855,6223,8.736007384569218,NOUN,5
monumentális,2926,7.98139158158007,3222,8.07775756373692,ADJ,5
jámbor,2926,7.98139158158007,3901,8.268988209506656,ADJ,2
koma,2925,7.981049759665957,5239,8.56388591940822,NOUN,2
zenekari,2923,7.980365765111246,2927,7.9817332866918855,ADJ,4
felületes,2922,7.980023592310645,4496,8.410943391573527,ADJ,4
lejárt,2922,7.980023592310645,4445,8.399535147948004,ADJ,2
kényszerítő,2920,7.979338895262328,3084,8.03398273468322,ADJ,4
megyeszékhely,2920,7.979338895262328,8508,9.048762176320128,NOUN,4
reggel,2920,7.979338895262328,73407,11.203774577902795,NOUN,2
zajos,2919,7.978996370854115,3673,8.208764045819667,ADJ,2
eva,2919,7.978996370854115,4027,8.300776960851454,NOUN,2
feltételes,2918,7.978653729082731,3739,8.226573474977114,ADJ,4
kinti,2916,7.977968093128549,2952,7.990238185720363,ADJ,2
kitartás,2915,7.977625098784593,9098,9.115809888129949,NOUN,3
mondott,2915,7.977625098784593,6116,8.718663567048953,ADJ,2
teherautó,2913,7.976938756959434,7722,8.951828676824181,NOUN,5
zsák,2913,7.976938756959434,10405,9.250041738827735,NOUN,1
érdeklő,2913,7.976938756959434,3080,8.03268487596762,ADJ,3
oldott,2912,7.976595409316577,7864,8.970050661827003,ADJ,2
függöny,2910,7.975908360165538,7287,8.893847217670283,NOUN,2
helyesírási,2910,7.975908360165538,2911,7.976251943745623,ADJ,5
örmény,2909,7.975564658495202,4736,8.462948176563842,ADJ,2
kiegyezés,2908,7.97522083865341,4675,8.449984441722787,NOUN,4
szimbólum,2908,7.97522083865341,18582,9.829948649201258,NOUN,3
kiküldött,2905,7.974188669286011,3386,8.12740456269308,ADJ,3
öv,2905,7.974188669286011,11908,9.384965722135666,NOUN,1
ív,2902,7.973155433444133,13746,9.52850315168155,NOUN,1
dohány,2900,7.9724660159745655,4732,8.462103225098277,NOUN,2
alapképzés,2900,7.9724660159745655,11770,9.373309200254322,NOUN,4
kiszámíthatatlan,2900,7.9724660159745655,4677,8.450412157725886,ADJ,6
egykoron,2899,7.972121128921655,2899,7.972121128921655,ADV,3
számítható,2896,7.971085753505607,3319,8.107418811719974,ADJ,4
mezőny,2894,7.970394907191429,7851,8.968396191198256,NOUN,2
máskülönben,2893,7.970049304976135,2893,7.970049304976135,CONJ,4
közgazdaságtan,2893,7.970049304976135,4303,8.3670677328386,NOUN,5
végzés,2893,7.970049304976135,21204,9.961945122107696,NOUN,2
északnyugati,2892,7.969703583278656,2988,8.002359546252707,ADJ,5
könyvtáros,2891,7.969357742016346,8714,9.072686206677387,NOUN,3
nacionalista,2890,7.969011781106478,4003,8.294799358992574,ADJ,6
mozdulatlan,2889,7.968665700466235,3497,8.159660737063376,ADJ,4
tanítói,2889,7.968665700466235,2919,7.978996370854115,ADJ,4
technikus,2886,7.9676267393338165,5825,8.669914278433902,NOUN,3
kamion,2885,7.9672801789422,7224,8.88516409509682,NOUN,3
füzet,2884,7.96693349840484,12857,9.46164368908425,NOUN,2
szakrális,2884,7.96693349840484,3025,8.014666370464942,ADJ,3
bekerülési,2880,7.965545573129992,2880,7.965545573129992,ADJ,5
lelkesedés,2879,7.965198290612176,11966,9.389824573949976,NOUN,4
meztelenül,2879,7.965198290612176,2879,7.965198290612176,ADV,4
felül,2878,7.964850887447313,33275,10.412561643263313,ADV,2
önéletrajz,2878,7.964850887447313,10697,9.27771860730613,NOUN,4
fejlettségi,2878,7.964850887447313,2878,7.964850887447313,ADJ,4
önzés,2877,7.964503363551548,5277,8.571113033405668,NOUN,2
minduntalan,2876,7.964155718840937,2876,7.964155718840937,ADV,4
lebegő,2873,7.96311205897929,3078,8.032035314398824,ADJ,3
repülő,2873,7.96311205897929,10556,9.264449697623215,NOUN,3
nyúló,2873,7.96311205897929,3105,8.040768994367578,ADJ,2
takarítás,2873,7.96311205897929,6954,8.847072312567807,NOUN,4
munkabér,2873,7.96311205897929,7273,8.89192414015454,NOUN,3
sivatag,2872,7.962763930168115,8373,9.032767522204432,NOUN,3
nyomtatvány,2871,7.962415680121064,11998,9.392495248213038,NOUN,3
gesztus,2870,7.962067308753666,12570,9.439068301584292,NOUN,2
beosztású,2868,7.961370201719511,2910,7.975908360165538,ADJ,4
menyasszony,2868,7.961370201719511,6075,8.711937268208748,NOUN,3
mélység,2867,7.96102146588337,22144,10.005321858417396,NOUN,2
szerszám,2866,7.960672608388117,12963,9.469854424600042,NOUN,2
temetés,2866,7.960672608388117,10447,9.254070134837509,NOUN,3
átlagkereset,2865,7.9603236291488395,6105,8.716863386544805,NOUN,5
hajrá,2864,7.9599745280805365,7374,8.90571557879409,NOUN,2
munkamegosztás,2864,7.9599745280805365,5232,8.562548893137034,NOUN,5
fiatalság,2863,7.959625305098115,6012,8.701512750872865,NOUN,4
csengőhang,2863,7.959625305098115,3727,8.223358899479258,NOUN,3
fáradtság,2863,7.959625305098115,7526,8.926118971153382,NOUN,3
forgatás,2863,7.959625305098115,8327,9.02725852623582,NOUN,3
tényállás,2862,7.959275960116396,6927,8.843182098022606,NOUN,3
tündér,2861,7.95892649305011,5334,8.58185670474196,NOUN,2
osztályfőnök,2860,7.958576903813898,10914,9.297801647746176,NOUN,4
savas,2860,7.958576903813898,3511,8.163656176168432,ADJ,2
pontosság,2860,7.958576903813898,13534,9.51296031679217,NOUN,3
futball,2859,7.958227192322312,4631,8.440528106480752,NOUN,2
felszólítás,2858,7.957877358489813,8245,9.0173622349937,NOUN,4
kritérium,2858,7.957877358489813,18898,9.846811375342572,NOUN,4
adatgyűjtés,2857,7.957527402230773,6049,8.707648248106914,NOUN,4
több-kevesebb,2855,7.956827122090111,2860,7.958576903813898,NUM,4
nyugtalanság,2854,7.956476798036782,4957,8.508555998020574,NOUN,4
évad,2854,7.956476798036782,7921,8.97727273946428,NOUN,2
klasszicista,2851,7.955425088912672,2879,7.965198290612176,ADJ,4
felszámolás,2851,7.955425088912672,20004,9.903687532538795,NOUN,4
erősítő,2850,7.955074273262696,6527,8.783702698635217,ADJ,4
birodalmi,2849,7.954723334497908,2877,7.964503363551548,ADJ,4
forgalmas,2849,7.954723334497908,4307,8.36799688505411,ADJ,3
úthálózat,2849,7.954723334497908,4700,8.45531778769815,NOUN,4
jóság,2848,7.954372272531867,8323,9.026778045746095,NOUN,2
száj,2848,7.954372272531867,42591,10.659398242331683,NOUN,1
szűrő,2845,7.953318346560431,8010,8.988446040062405,NOUN,2
munkavállalás,2843,7.952615111651,6260,8.741935464094144,NOUN,5
dicső,2842,7.952263308657046,3279,8.095293776844649,ADJ,2
nemzetgazdaság,2842,7.952263308657046,8141,9.004668301573977,NOUN,5
felfedezés,2841,7.951911381854188,15995,9.680031452383618,NOUN,4
tárgyilagos,2839,7.951207156472972,4606,8.43511508038063,ADJ,4
küldetés,2839,7.951207156472972,19128,9.85890850913816,NOUN,3
norma,2838,7.950854857719988,25754,10.15634523383373,NOUN,2
megfontolt,2837,7.950502434808851,4430,8.39615486303918,ADJ,3
tégla,2837,7.950502434808851,7969,8.983314293397749,NOUN,2
idegrendszer,2836,7.950149887652018,6479,8.776321456449958,NOUN,4
kilépés,2836,7.950149887652018,6636,8.800264651310336,NOUN,3
masszázs,2835,7.949797216161852,4241,8.352554369474591,NOUN,2
tantestület,2835,7.949797216161852,6175,8.728264161496178,NOUN,4
dió,2835,7.949797216161852,6653,8.802823159741887,NOUN,2
fellebbezés,2835,7.949797216161852,12924,9.466841326944389,NOUN,4
felbontás,2835,7.949797216161852,12774,9.455167134121535,NOUN,3
lovaglás,2834,7.949444420250626,5103,8.537583881063972,NOUN,3
tonnás,2832,7.94873845481361,2885,7.9672801789422,ADJ,2
lelkészi,2832,7.94873845481361,2832,7.94873845481361,ADJ,3
besorolás,2832,7.94873845481361,14785,9.601368432286577,NOUN,4
sorsolás,2831,7.9483852851118995,6947,8.846065190692881,NOUN,3
kecske,2831,7.9483852851118995,6115,8.718500048121273,NOUN,2
metafizikai,2831,7.9483852851118995,2891,7.969357742016346,ADJ,6
semmint,2830,7.948031990637284,2830,7.948031990637284,CONJ,2
izmos,2830,7.948031990637284,3396,8.130353547431238,ADJ,2
változatosság,2828,7.947325027016463,7140,8.87346805533363,NOUN,5
villany,2828,7.947325027016463,5495,8.611593866837723,NOUN,2
kassai,2828,7.947325027016463,2846,7.953669778649798,ADJ,3
találó,2827,7.946971357693591,4920,8.501063809486354,ADJ,3
meghívó,2827,7.946971357693591,10417,9.251194365984448,NOUN,3
ravasz,2827,7.946971357693591,4964,8.509967146324497,ADJ,2
élethosszig,2826,7.946617563244473,2826,7.946617563244473,ADV,4
iparág,2825,7.946263643580541,8313,9.025575833531088,NOUN,3
hófehér,2825,7.946263643580541,3209,8.073714641109857,ADJ,3
hűtlen,2822,7.945201132412759,3678,8.210124405164267,ADJ,2
tanúsítvány,2822,7.945201132412759,7654,8.942983665985647,NOUN,4
kellős,2821,7.944846711001996,2835,7.949797216161852,ADJ,2
sztrájk,2820,7.944492163932159,6672,8.805674944038582,NOUN,1
motívum,2818,7.943782692458625,13159,9.48486121415014,NOUN,3
vágás,2817,7.943427767876373,6897,8.83884181343129,NOUN,2
kompromisszum,2815,7.942717540573791,11918,9.385805141306925,NOUN,4
körültekintő,2814,7.942362237674335,6304,8.748939631537715,ADJ,5
főképpen,2813,7.9420068084898565,2813,7.9420068084898565,ADV,3
szívós,2813,7.9420068084898565,3738,8.226305988015508,ADJ,2
szög,2813,7.9420068084898565,13974,9.544953739112396,NOUN,1
kerékpárút,2813,7.9420068084898565,5607,8.631771096123673,NOUN,4
páros,2812,7.941651252930556,12583,9.440101975591968,NOUN,2
memória,2811,7.941295570906532,7914,8.97638862194537,NOUN,4
alkoholista,2811,7.941295570906532,4499,8.411610428841172,NOUN,5
sápadt,2811,7.941295570906532,3775,8.236155661683124,ADJ,2
négyzet,2805,7.9391588179567965,6973,8.84980082722101,NOUN,2
halálozási,2805,7.9391588179567965,2805,7.9391588179567965,ADJ,5
hanyatt,2805,7.9391588179567965,2805,7.9391588179567965,ADV,2
cucc,2804,7.938802248154481,8137,9.004176840696656,NOUN,1
mégegyszer,2803,7.938445551164788,2806,7.939515260662406,NUM,3
élettartam,2802,7.938088726896952,9829,9.19309247856663,NOUN,4
kalap,2801,7.937731775260109,11156,9.319732748747379,NOUN,2
nyersanyag,2801,7.937731775260109,9196,9.126523885883072,NOUN,3
éghető,2800,7.937374696163295,2924,7.980707820869669,ADJ,3
világnézeti,2799,7.937017489515454,2806,7.939515260662406,ADJ,5
cukorbetegség,2799,7.937017489515454,4043,8.304742269640771,NOUN,5
igazgatósági,2799,7.937017489515454,2799,7.937017489515454,ADJ,6
apartman,2798,7.936660155225426,7037,8.85893722196655,NOUN,3
kívülre,2797,7.936302693201959,2797,7.936302693201959,ADV,3
akármi,2796,7.935945103353701,6546,8.786609455061125,NOUN,3
ízletes,2796,7.935945103353701,3881,8.263848131368906,ADJ,3
ÉlőVíz,2795,7.9355873855892,3495,8.15908865466791,NOUN,3
tároló,2795,7.9355873855892,9384,9.146761390333312,ADJ,3
akut,2793,7.934871565945177,2926,7.98139158158007,ADJ,2
nyeremény,2793,7.934871565945177,9044,9.10985683339786,NOUN,3
felfogható,2792,7.934513463882263,2993,8.0040315078527,ADJ,4
egyházmegyei,2791,7.934155233536322,2791,7.934155233536322,ADJ,5
mexikói,2791,7.934155233536322,3005,8.008032846969307,ADJ,4
megítélés,2790,7.933796874815411,35611,10.48040985787697,NOUN,4
galamb,2790,7.933796874815411,6229,8.736971085254146,NOUN,2
számonkérés,2790,7.933796874815411,5650,8.639410824140487,NOUN,4
ügyvezető,2790,7.933796874815411,25464,10.145020968961928,NOUN,4
szőnyeg,2789,7.933438387627489,8574,9.056489647157923,NOUN,2
szentség,2789,7.933438387627489,12540,9.436678814186912,NOUN,2
bizonyítás,2788,7.933079771880415,13873,9.537699784080726,NOUN,4
temetési,2787,7.932721027481948,2790,7.933796874815411,ADJ,4
századforduló,2787,7.932721027481948,6288,8.746398334109042,NOUN,5
közvetítés,2787,7.932721027481948,16809,9.729669736233394,NOUN,4
dicsőséges,2786,7.932362154339751,3265,8.09101504171053,ADJ,4
audiovizuális,2785,7.932003152361385,2797,7.936302693201959,ADJ,8
vitathatatlan,2785,7.932003152361385,4655,8.445697189711167,ADJ,5
tulajdonképpeni,2784,7.931644021454311,2798,7.936660155225426,ADJ,6
rettentő,2783,7.931284761525891,4393,8.38776764397578,ADJ,3
ö,2780,7.930206206684683,2786,7.932362154339751,NOUN,1
előállító,2777,7.9291264873067995,4684,8.451907724717607,NOUN,5
elrejtett,2777,7.9291264873067995,2927,7.9817332866918855,ADJ,3
gyógyfürdő,2777,7.9291264873067995,5799,8.66544076787644,NOUN,3
athéni,2776,7.9287663216266955,2796,7.935945103353701,ADJ,3
féltékeny,2775,7.928406026180535,3810,8.245384468120747,ADJ,3
javában,2775,7.928406026180535,2775,7.928406026180535,ADV,3
meditáció,2774,7.928045600874777,6320,8.751474487140904,NOUN,5
közszolgálat,2773,7.927685045615778,33257,10.412020550242234,NOUN,4
költemény,2773,7.927685045615778,10048,9.21512888870798,NOUN,3
hosszadalmas,2768,7.92588031673756,3281,8.0959035329611,ADJ,4
szelet,2768,7.92588031673756,9562,9.165552189186048,NOUN,2
skála,2768,7.92588031673756,12600,9.441452092939569,NOUN,2
termetű,2768,7.92588031673756,2793,7.934871565945177,ADJ,3
sláger,2766,7.925157512224703,5629,8.635687085464026,NOUN,2
érdemlő,2766,7.925157512224703,4140,8.32845106681936,ADJ,3
születésű,2766,7.925157512224703,2797,7.936302693201959,ADJ,4
doki,2764,7.92443418488756,4375,8.383661798791715,NOUN,2
polgárság,2764,7.92443418488756,3788,8.239593454305968,NOUN,3
indulási,2764,7.92443418488756,2764,7.92443418488756,ADJ,4
megálló,2764,7.92443418488756,9671,9.176886995716963,NOUN,3
terjedelmes,2764,7.92443418488756,3758,8.231642179973411,ADJ,4
